delivery_id,predicted_duration
170475,2532.972069485465
39731,2950.7538233888013
115304,2653.641152920928
30656,2443.8282908044425
156124,3115.7663502869996
192295,2757.149053709475
155764,2857.5228033123117
83691,2320.533868740641
79228,2484.08132928462
252002,3447.520203936295
233130,2553.7659323776174
81762,2609.5723676409584
219138,2579.771289457914
181883,3126.735961717393
47985,2481.5662045596705
6258,2428.3625750961105
118993,3199.5377374564123
86248,2803.8540630180964
190993,2873.2088550324206
185248,3168.3170329285585
166413,2608.710926487828
177361,3157.1021748368735
246174,2798.355460292287
250067,2564.7142534124105
245798,3041.714171743348
61772,3553.696827011593
223348,3227.428330498808
205957,3420.965548130541
78413,2583.376824884212
58168,3233.8596952974676
38291,2963.950177219541
197891,2697.758746840442
61832,2626.9740022395017
48156,2626.2571092875223
86191,2401.949235300866
246211,2490.125167995218
1361,2409.4894688210447
40140,3014.8564556738397
219492,2219.9465692043455
231390,3300.3036655408273
91845,2903.1484678688694
219582,2113.207703632004
16808,2685.478471807774
235374,2913.704004821025
185138,3295.5298950222073
60612,2653.0925294387025
38818,2904.96001763011
55212,2791.868296901976
6699,2369.1948346388676
206622,2977.99310555328
77360,2278.4968110386726
188805,2745.5037615556357
43144,3075.4421935154305
61118,2669.8933283859524
120363,2685.317402305507
53424,2334.9317643723834
59941,3375.0139232736524
45312,2672.283910644742
102917,3051.0404952837875
129905,2810.8963986979743
95473,2986.9566757101097
47613,3685.3660240865725
205998,2451.960492387246
92075,3230.9182588842737
181582,3132.519009829221
102777,3043.419977253923
165515,2897.06676304075
50033,3095.468073029807
191085,2713.9142396888356
207750,3022.2201347746145
239858,3345.7527077858663
4408,3683.235240390792
13461,2499.290857318957
55486,2832.679617029473
84854,3663.597313345604
244346,2317.000391963496
9913,2514.684140880362
14248,2724.5106564587213
203440,2855.457554439742
122666,3038.2355265527567
203522,2127.634503065611
116358,2282.291559486489
154542,3605.815828256574
36156,2871.471878938328
65950,2785.2957824549308
133038,3136.2860863252663
166045,2544.9402229495145
1817,3283.9051958650784
69495,2258.175992973299
152049,3190.4560175240263
91958,2939.605862408049
20305,2926.105353099028
50991,3187.309462132194
64268,2226.1619054201865
74846,2624.316594353364
173762,2830.2994130130055
213123,3304.881334724326
207418,2863.679142319831
22636,2915.6124696883335
242798,2886.282710553346
226666,2545.5900374303105
120548,2760.4734570940764
10385,3116.7772434121457
59732,2435.77402611418
234205,2643.959092813292
175853,2859.459652535499
133331,2409.9444252497483
14115,2641.382982009465
132903,2570.715235254125
142719,2542.967789464088
25759,2155.7147585979865
70549,2585.088982003792
96504,2782.8624498431045
232300,2917.394574510698
172301,2553.1931134068172
41426,2630.1106509895826
230870,2778.1477032543444
88246,2897.334522001526
135013,2802.7029111074344
75611,3017.255389153858
211704,2632.7569249116677
17639,2496.594670576056
14001,2670.4540094377567
61285,2534.103755209821
93097,3180.806911982174
179175,2642.07597227366
6046,2319.2155193256876
167816,2691.1434921635946
205987,2967.641439818282
43386,2623.5003530093104
226148,2970.9698593288126
7842,2855.2561411696483
79154,2270.8782048425555
206369,2963.989644127368
150806,2832.4841698941755
90132,2522.647367742372
151779,3061.2991807191934
250259,2450.0583166436777
116451,2655.74283029066
170133,2757.776296803354
171567,2812.272226029202
61774,2698.1773200251027
104470,2857.950812786175
8592,2192.2989423856266
98834,2115.883277336157
202511,2875.932844619489
139151,2302.580462864691
67499,2355.4482398407754
184567,2618.0068582772933
36964,3497.2990093876765
187028,2540.2258144397583
38243,2074.8544365875982
48173,2558.9004098429723
192743,2218.9421508956775
121074,2944.4892213713388
119774,2769.594987739589
157437,2828.8357764368566
33396,2929.3533541047827
137693,2644.1739724689587
2895,2208.5294042826667
29587,3211.53033863156
172203,3156.691290145698
7878,2970.657853593967
27018,2846.999857620222
178971,2637.5541338525045
101666,2418.302183448238
110078,3087.08038499846
4524,1977.3705650829493
222976,2405.3322334069553
189289,2507.336023985071
46368,2946.4984491953765
220156,2430.2009739136374
140461,3001.831014514631
105104,2916.7643808099197
201058,2981.509794894467
146586,3732.222283085539
232210,2194.414209934003
231889,2320.118666464185
104838,2336.880612186195
116132,2078.0408153944677
168161,2597.1280695591086
212890,2264.976135779424
161990,2929.5571051899733
165467,2480.0270466014354
18347,3302.259015425344
186732,2609.79848858091
86258,2058.412922719469
103151,2425.5415536644336
58850,3156.3117744135884
44498,2793.3322230175963
215535,2860.4624399603276
89512,2619.1316603483483
101848,2758.58107679825
199945,2414.151696924715
28901,2302.1945535376485
40288,2588.4915698049344
145474,2299.031729894644
104460,2661.201188675054
225764,3277.551562989424
67177,2678.1270161083735
109016,2422.510751195919
225652,2904.0787959361246
191312,2424.8427939298376
42987,2667.520594489932
186311,2840.1748096059
249392,3254.163971489201
77887,3213.466410780322
27095,2124.653452710969
189200,3666.4919646746184
5499,2689.388181515441
97915,3004.339569209211
158624,2526.0658938902757
84152,2614.8371466906037
210575,2108.3046353460013
93673,2376.1836598362916
241070,2136.9478098364816
117234,2113.8893366168604
52051,2524.369857905928
138789,2737.3370515613647
147601,2635.1495271080735
55855,2354.245956743746
230810,2754.3815442631385
37199,3094.196945060352
141220,2730.569566118076
15674,3092.68656811086
69237,3780.8225419456962
36857,2929.8434607756008
8622,3149.7912851859514
58228,2610.466197672586
212309,2867.1154735083046
191706,2593.6924052496984
141575,2931.7472950375645
118793,3154.9645240056198
94797,2488.5355587983404
21123,2695.6302692721706
90920,2866.2935205657614
224823,2633.751647804199
141417,2105.485432880313
148093,2598.2948627386677
47758,2451.5307927726126
112888,2306.2438648749494
98132,3197.53789510921
108030,3123.68114756739
166671,2027.7224656117876
98309,3102.265109085412
38397,2593.53462553099
93261,2608.483144633995
104037,2982.3468584312386
135395,2483.328920954112
159314,2551.93274833542
89373,2839.3514948603006
157826,2841.902597322155
106456,2088.6402729443025
152997,2319.5972293039354
85036,2823.570639974527
32619,2676.7902871398164
234923,2488.474526480789
184723,2955.925175496556
244224,2657.700587850258
176094,2477.4391108162868
137485,2652.958444046643
150502,2730.393079109864
219852,3628.912807592642
25869,2827.029095063
149834,2244.580611195409
116724,2776.5579306586014
37540,2203.1386976847657
28020,2413.0213170718234
166757,2329.602051782612
249919,3401.4630260415347
217864,2647.403421455683
184377,2486.3143722435407
226778,2163.513074403688
115278,2895.4821999379587
87269,2283.0018422905882
119154,2249.090551165411
77490,2672.6283060501423
8287,2879.5880462144055
26117,3848.950941695228
224272,2257.7494857384854
25682,3011.5088103976764
75668,1971.6166118319854
202261,2287.555483728864
1376,2476.9122969233904
133262,3034.5990774304187
57250,3217.802038219431
240693,3438.6198985929914
248723,2779.08352116311
107754,2112.3758102114048
230991,2872.0981804147727
73421,2347.1889824052932
211672,2951.8924422908003
128900,3190.85548447344
60882,2250.726834442352
84699,2647.9836559251216
27791,2556.424590077221
24943,2796.906918077041
142774,3791.3173868369613
215862,3272.671593668739
207191,2644.1955101800727
97379,2182.874976355616
192477,3019.038774380851
35362,3572.6761257327507
70245,4097.835107460829
58067,2949.888018204523
13113,2168.1915352045767
73758,2387.007233014475
67659,2309.3483020340454
187922,3110.556851008751
159474,2043.9286794099417
109615,2630.04219268761
23072,3040.4631923705942
156801,2681.409281156839
193951,3290.99190410227
175813,2400.0320519988463
84079,2908.673899971732
182359,2347.97572493626
219132,2385.2690501534244
228114,2721.3739210101708
53046,2519.9027954942712
16262,2950.8296318163084
195529,2756.8310159689604
191812,2920.6666356232095
110809,2203.626364786907
250114,2060.8652447420877
79606,2469.6903770330455
140862,2067.524936110949
213451,2597.6627552591594
11444,4210.514092332777
64583,3130.69816056503
204003,2380.4470420239163
212532,3080.4737673565073
163747,2705.533412852282
137798,2703.044520052662
20399,3236.6510779210707
174818,2912.7825087539645
115689,2358.966248341739
65366,2324.889741722068
45950,2015.1089740906068
10382,3386.3127747533763
249675,2708.460165710853
128071,2141.4333090706396
209502,2811.2483282720054
133164,2815.5657754852564
62663,2546.416141232123
114882,2838.082710253729
70116,2720.3117197558768
213678,2581.8000666987086
46,3193.0912874392047
70326,2787.029750219302
1486,3030.160423180351
221238,3176.6283055674485
200438,3250.744221613726
65361,2025.29194366306
51697,2985.5745157453607
146843,2761.5380479547307
37751,2492.473093401082
107896,2247.519294068401
7785,3024.148915142281
11970,3042.3376609209777
47766,2608.0873838349735
54206,2360.3825365905604
246832,2937.550073449259
124340,2502.524531682985
214882,2771.942176558665
20709,2941.2740145824628
61539,2600.9951960772332
199137,2128.7689511027465
235290,2896.9074624550285
181835,2759.499294028015
135681,2979.756108788721
160468,2458.615401175946
212334,2824.635676925202
62583,2925.8430778832653
36786,3683.739555936448
68028,2208.458609789693
165636,2466.383004690199
103988,2136.0791153805726
39457,2954.9213906641176
128062,2795.699457821724
62175,2149.7817578682266
173837,2519.5715118734365
151089,1970.1498073257526
56918,2717.0279255768796
20571,2035.7184099167084
15731,3181.632821233957
170175,2834.69559202845
98160,2727.8276970342863
71145,2864.0849008875166
58045,3168.3923944867693
212591,2884.6061499767484
144140,2056.930587864283
37968,2237.6293775600266
42445,2943.3623728656066
143118,2862.070510724984
246384,2815.6388384042716
21314,3069.948862750508
185846,2639.63415356727
80197,3405.4047783578626
123343,2259.199946144404
123820,2264.288524415069
1035,2930.155753395161
200237,2501.545944705399
121839,2332.9448931326137
63871,2454.348328015987
193028,2668.445940559358
173060,3365.630376531798
116876,1933.3076409407593
231459,3427.154296293622
231599,3101.973132948435
111558,3459.3963956793295
43588,1998.8723164145076
104980,2522.9743859699374
174056,2310.8906384642632
167672,3521.358860450695
144007,3107.2332170811133
131119,2402.6261012138984
33190,2654.1598489028283
145091,3660.6848600638587
173917,4332.633928173686
140924,4017.9544239317843
148255,4388.36187776022
159321,3383.4885241869774
83001,3714.436343794582
57438,3508.8860671352245
198760,3260.5679364713797
146515,3663.334684564262
89537,3409.4949895461673
78334,3951.95604261249
66979,4050.3672976750318
218606,2742.72424813891
248760,4032.4624291729237
52543,3096.746451400782
117298,2359.022096145533
251698,3267.017442050503
18232,2396.110284413971
47782,2849.472094778608
85111,2784.513183745955
67747,3489.3640456121207
56987,3852.684384172054
131042,2749.8535761317617
111232,2766.9655567732557
40577,2845.5919298235794
55730,2679.928154134362
151609,2993.2593457219064
186823,2916.6320112669528
94754,3364.7804602575784
152189,3096.811661287469
28099,3197.163813926785
98441,3854.863431741463
171225,2469.787738876731
78266,3692.8786082981005
137998,2737.7207828662904
103412,2393.5650267711185
51582,2744.9209102044088
87285,3044.5113764609478
187671,3069.7542815136385
66502,2686.797287452888
66935,3020.5076380666997
64467,3780.987369371218
141779,2891.6492728769904
156491,3228.4152186931847
1544,2608.7065628056785
229518,3702.3022692307995
145341,2697.542165549665
158897,3259.0008092466096
15591,2608.9450268534706
231815,2337.3304979842505
242896,2951.3642738061667
211624,3083.898740453469
251390,2579.718977648466
159987,2582.9773200663576
234135,3030.6610372512278
99580,3503.265239620236
125842,3193.17979416725
225330,2709.4396962352434
192149,3677.2833681409957
99421,2932.485526079561
235400,2653.8991939664015
213881,2277.2034669972186
74916,2427.8632650934524
191581,2972.269917679082
194744,2450.8234264029493
19043,3395.8635456667716
33029,3272.0150857514764
148343,3903.3570797289626
64638,2748.913164896461
51381,3675.1322515927814
12899,2701.5679853432234
122683,2918.0537789710434
196415,2500.311786221774
213871,2971.0298213441247
184345,2471.588570472499
158659,2768.50381869494
237881,3372.776569450355
14183,3338.4533326712613
46304,2631.8799126865547
156123,3209.2436823526336
141350,2867.0656641259925
190976,2602.1853874373314
152788,3297.5706951770376
236674,2951.4388321322867
71356,2856.022473159169
195116,3498.365361585823
127280,2717.4780756122086
106530,3252.637057122599
72972,2389.1808013540335
244521,2847.7599441899038
179487,2982.675782031158
62541,2891.7926514380674
17853,3626.784237109141
181537,3478.722399140174
87529,3537.7624646661666
67630,2812.6256571263166
84309,3069.0616303229212
74126,3164.8601953121292
215451,2743.4945735698248
229402,3399.035597409669
168139,3255.4972619746172
81255,2592.866357390609
203109,3489.9191503569523
214399,3134.0341758215986
23459,3045.190539840591
69670,2675.490088027835
126276,3217.9410183297614
9744,3530.31446053208
121187,2899.842434725655
169480,3464.6456995873805
164356,2430.9853686160536
199089,3535.5034221523083
178220,2691.52828725744
177728,3328.466756407896
245754,3213.086637636315
137531,2516.190658204576
198799,2903.890288261037
207245,3157.8909043422127
243030,3055.7989745233353
20670,3194.7409848040356
144725,3469.555574723872
56842,3143.416537273434
208215,3015.5128156100004
186205,2817.4387935172263
157087,3383.2756470568474
180758,3740.6094095818603
205439,3049.460079958919
15045,3601.378301082241
101401,2749.4054007816485
136931,3539.648752429004
250173,2922.894060553245
117366,2886.221926066619
137172,3143.4202093359445
95526,2422.811364875201
48333,3387.8871167888656
166297,3467.74939824266
104650,2480.9058251422234
118886,3341.885827232806
161945,2719.8322231772577
169062,3005.782334385145
221938,2532.684740007015
86034,2615.4677989857823
3098,2354.0388400439683
29971,2860.266347918003
92596,2797.890848288289
35434,2506.9228466034715
69768,2678.247990419055
130404,3199.903263314237
251033,2306.8973404705953
155366,3004.5135563861995
46172,2640.03526619418
171051,3128.3384513964193
112232,2608.7401708411185
110170,2780.902819611288
128996,2686.529977439467
216839,3378.8877269895515
19776,3333.258840348425
184656,3250.1615096019686
182945,3512.1557881487433
27636,3189.458489765708
204656,3159.883249215465
112950,3612.920762509123
246519,3396.4527007333722
214581,2846.8656529340046
52469,2945.9327675102113
247190,2592.705101289351
26711,2994.461113416348
84710,2662.362288785205
8940,3663.0698421962593
172172,3205.0777907864863
100794,2600.9213553419127
101474,4015.3180309580875
79346,2747.154275072029
188433,3824.9236442353576
206514,2644.7897455986704
8715,3682.9964992064506
98462,3548.6703573311115
215376,3874.684205892133
83845,3592.850668579816
69139,2336.3940555676177
160735,3278.7064503975653
225202,2642.742681244665
65258,2520.8387228836905
746,2514.8511392550754
184865,2914.2831604115863
2235,2459.6698549830157
10763,2974.6549198306184
106968,2288.3299663517687
208270,2096.4464282105887
185040,3229.7072051861787
227409,2734.464183930663
69313,2758.377789620185
108919,3776.370393126371
175993,2856.6886951823276
131967,3701.115046140112
206126,3778.0808018702446
196367,2863.469967503231
218629,2253.3985956979654
210223,2771.488512154556
248154,3193.8136859895467
232215,3196.3988919133526
157057,2645.7516957082316
240524,2399.433514341892
183430,2811.5785177977773
233134,2744.8351404023538
94535,2701.024070165664
125788,2663.741074445925
96795,3254.120115526822
246911,2070.3945201264137
158651,1985.6063160022634
77801,2180.875770543603
48939,3108.62796014877
229632,3739.6839150866613
224329,2434.39338539168
13076,2474.536203079083
28471,3154.4422429819933
34958,3878.780103573556
79824,3507.103197500871
213763,2480.2252634110505
138344,3289.7905633962696
128266,2644.883015692316
159318,2400.748713966901
187328,2405.574314973357
148962,2233.391809774184
31565,2482.886649272284
45179,3620.4010409565594
61079,2999.663627317655
18231,2047.3310385077718
125507,2669.2131336282987
100606,2470.7456180644513
148806,2689.841120344914
127253,2274.2433669521597
34432,2080.2831081245604
57157,3178.117554299408
226029,2848.472882930631
102442,2432.0405934141118
154148,2519.3167797844594
131271,3103.1294550298267
140584,2623.008571863401
10639,2764.292714179263
10565,2286.7559482465977
110551,2659.213886456729
72182,2189.4351103359027
172519,2300.1236861389903
232810,3401.878057851733
232875,2934.848176614995
143196,2122.760636667154
98729,3042.591463701121
198834,2947.006764170657
193421,2879.387835919662
212731,3324.877357473247
191433,2847.0249292011367
207913,2029.7620458620945
65109,2294.0293691499555
169642,2248.6986935193772
68494,2777.2299264882304
231940,2060.186980772686
42352,2171.2712269446106
179271,2605.053639891577
158330,2817.6440287479186
251160,2928.466420011751
3345,2523.852691799725
106146,2919.4738672749418
221857,2729.621601986553
105139,2443.539355049178
51630,2730.4626767150207
21913,2435.44516350078
18309,3284.4030877730047
90448,2010.1665773491152
193638,2886.0298499824644
7397,3126.8136151140156
72814,3234.872613543035
104472,2944.9669833764137
209691,3342.997663125253
209389,3660.7000737285134
164349,2859.1646191638533
249628,2222.74337263024
25701,2238.3010440142366
151316,2704.7564309421255
194637,3138.5603071543323
113257,2616.2467306627545
154480,2619.7375739214435
46996,2658.7315081749443
163857,2101.7427958889516
82367,2184.4373897801374
34837,2830.1768548324017
97865,3011.924127771031
222241,1875.0729881441314
121527,1850.9175309910304
240637,2649.5655318988956
247900,3100.1032339354174
217668,2130.9865822227207
199233,2499.0589996818835
223685,3065.305059081309
77565,2594.539833774004
95540,2023.0999844160954
20826,2378.576059259691
15645,2026.7811556070512
109453,2436.080545679053
100751,2491.2808065656295
25603,2937.6204870197907
215316,3090.919077691222
146411,2827.570207713831
27195,2676.0762173570997
3795,3035.9771127235254
157531,2378.885558967944
145708,2492.293894669002
149613,2694.9094306057073
215235,2539.4853580113877
97627,2903.278325768227
53440,3098.422466970461
75241,2617.3800518397984
102967,4357.126291413329
169780,2973.5745594501986
144161,3101.932705672166
230371,2771.496546532473
85825,2868.8531944692104
28743,2502.521385890058
17609,2064.0142104382444
7246,3091.367552801225
201843,2382.9578570471485
94644,2921.019244359969
242395,3697.985425809222
29085,3405.163752939112
69507,1815.725873353095
78062,2763.701016522592
209026,2734.106087811317
46510,1972.1586393153111
154993,2018.3424035036371
186424,2391.6427952818076
12527,4435.655701865458
211104,2428.51113886164
154388,2696.674667539758
159084,2775.2979570369507
53774,2218.780760859438
98455,2250.3812118226733
145233,3082.2836434475694
105118,2777.0294113537852
8144,2526.4529947474043
199556,3144.288915280679
130051,2148.999893598347
191129,2555.883137582217
145274,2551.7807896875183
117873,2128.5980345095013
235521,2512.9387400158307
22372,2980.91355896369
225191,2063.238597616741
245952,3028.3974329231523
227853,3351.8464068732146
224885,2380.3023515157474
199515,1911.4708559185942
216011,2893.9195777241694
91840,2906.566626971188
181688,3558.2776878195127
167558,3191.7238944971873
134744,2779.2521204919444
188655,2290.9875592581675
129110,2493.8185674197375
240671,2340.6671607389962
81020,1919.8782725502383
38436,2400.544758078367
175682,2642.575463957763
127291,2316.6474615497805
153885,3774.7530547792935
126858,3008.567556206481
79054,2253.8599780968743
245106,2550.341760326114
161042,3505.5933244646844
214251,2199.2242696654953
224942,2415.6075595414536
128671,2620.2345316606124
21249,2737.412016717765
199279,2391.3721816433977
227503,2482.333470368109
69591,2505.3094120609676
5023,2727.4744804680045
110360,2261.734235422642
251094,3196.8318500386267
120164,2553.7975392556864
74503,1926.26109567099
79599,2461.953536999995
142867,2330.412381451736
38479,4019.611755677659
31116,2403.5664682265524
133739,3122.511491578489
79260,2514.8449654879305
182960,3021.548584701299
206260,3936.3912904673534
80523,2918.1526844583595
79827,2880.754063313456
40994,2314.2426595022453
6311,2610.6319076956106
237183,2646.6607272169995
205042,4253.862540726093
3472,2559.8112506189755
175119,3578.041823401274
197035,2720.4739734381037
53816,3486.4725295505887
93459,2416.5821898407826
228295,2802.5347080908655
44610,2463.962332235898
191394,2267.1858794312893
251107,2579.5662737929333
198488,3121.219942125414
237797,2517.775404965948
46474,3584.6596722118784
159210,2562.076252981371
56977,3130.770809570536
169192,3258.8557250615804
192156,3310.0543239021827
7366,2764.1894038749474
156210,2957.2273102837203
31435,2975.17750743297
221380,2604.5503845273124
159421,2512.4000096534346
77577,3244.8659794787504
202683,2476.857572466595
59619,2092.1021667413725
58061,2721.3952180507813
198927,2660.9074286720015
56362,2266.1213462271426
38963,3563.5949915586702
172563,3762.523960708683
96119,2689.196181539681
209,2814.831706392608
112682,3356.011977222535
20072,2284.273450375844
75197,2327.9848123301654
1390,3291.946855996245
202432,2997.94470136215
24655,2893.2744815756555
174055,3172.486282894227
152037,2628.6652040216145
37128,3335.0497344090686
240105,3309.9726720071208
28071,2405.4658856277115
178174,2675.171504676604
164481,3121.4798179887184
147043,2675.5552229628893
8409,3089.628859479335
76443,3777.274550140921
243017,2933.2920872974396
218117,3491.6897033376185
248607,2660.2548697423836
60352,2109.504754286476
288,2979.267708128381
201621,2275.941209805296
45294,2287.867420597267
135809,2792.9207204236327
224555,2922.3465218182487
236958,2646.2922544922353
211580,2861.8566440728328
101464,2743.390818031835
150115,3395.428682622291
179643,3147.5145742001846
212797,2307.7780549932836
217463,2836.7547911070587
131315,2771.369775753228
37927,3085.819542896584
175719,2575.7617790487357
61962,2366.983848130168
211560,2527.2652485902013
129680,3496.022001127229
167691,3087.8033970719252
70936,2739.6110573440333
159117,3011.3610025773173
147332,3619.7481113842227
168548,2945.2834779483537
92188,2768.2557654418056
104233,3128.9169071212395
150474,2728.98175246517
142775,2868.5741542020996
10655,2432.8283564774338
247427,2789.1503241883565
160787,2736.8636688134607
239034,2494.6211199517934
29895,2747.065860347937
114269,2933.6328301007875
96077,3760.9995620013824
214943,2259.1333302990547
214288,3098.7863817655975
172285,2577.3407755518897
138682,2502.6176943945643
155073,2803.6973565690846
47164,3594.033347992919
248522,2540.8602950869495
172808,3430.8971579546505
15269,3147.711420626553
128242,2395.3432435590025
174450,3049.1276642194503
240931,2731.673022425278
55434,3210.579916395838
140798,3208.2650899680298
231055,2621.721021705642
71130,2744.098063037491
137418,2642.8076223521552
3649,3557.541378524326
139762,2618.663700926066
67689,2261.860038929608
38643,2538.391497628068
217764,2584.0943316640482
216752,3107.4854769593917
154538,2562.456095715979
69163,2993.3737539557683
67465,3303.2872844840936
230787,3614.5964501980884
213362,3423.170672060153
155489,2425.260740309344
42162,3165.030430234245
62901,3275.3060648973155
227693,3476.529170206148
243200,2587.5966042685736
49739,3603.454311240678
64863,3330.1907906254182
91404,3078.8756132870194
232920,2857.713218264018
141360,2235.3543410348643
64838,3118.8660566200015
25832,3192.3139492682985
111407,3487.668150234796
57952,2717.305168485585
206618,3510.203019657782
56357,2563.984524353083
198768,3284.064610946432
197290,2694.0400046369155
227083,2798.8203464350395
85722,2917.5589397696563
55778,3119.6370457966673
108834,3119.862103987592
5832,2852.247402663058
29847,3080.9973076271854
108499,2421.098885492094
140284,2502.1034644679107
181460,3139.0346951112415
206949,2324.6680975857944
96079,2504.862384200663
160798,2219.4769127062386
171929,3746.4299472046737
147736,2709.131856930966
61020,3726.3038107970046
68437,2766.688107564299
57516,2442.7842149986614
17848,2867.9813683959346
108415,2813.9440759631984
174354,3079.344700152785
198157,2932.8310005389912
232494,3233.216806307438
65685,3375.3514056345234
197483,2821.8213954732137
127480,3632.1338337111206
8929,3024.871983975021
105679,3701.7591081497485
205460,2551.975058444945
27507,2624.9212195050054
214830,2727.6698751331255
46953,2327.7662094883776
151996,3018.916103278817
91333,3333.109800058319
125439,3177.4418007448894
109524,3244.048585831399
73273,3468.1687099378655
154380,2962.37784994369
176891,2742.317895139042
86012,2461.6529443931954
250676,3406.5464477682085
166035,2651.4616638944735
188206,4095.393153535884
137652,3580.528707192705
32232,3323.4189492701184
196045,2461.5633800127953
155046,3745.2676286209116
215856,3510.5262426210506
42914,2486.0759690928576
243894,3461.952106153559
218930,3371.120600376258
76237,2850.2322223856027
109902,3580.982657845794
136784,3834.1031779583213
82538,2294.244254250217
183908,3175.683074574107
111635,3463.676560259395
211925,3577.3436260934427
44024,3171.0394793456485
70339,3392.9983855463056
104859,3133.0505902178234
109144,3249.0446391639357
231993,2530.5150004181796
137356,2941.2117279472577
202969,2500.4253578892226
238313,2693.9453298704634
27397,3292.037145061196
185763,2881.8493914774267
8124,3198.7789220009186
177450,2879.116015451392
243498,2802.40322568007
209620,2936.1121531112813
152720,3463.269675944613
247879,3098.5382446669314
32141,3074.317001659326
39739,2877.316354416566
246017,4732.702428657775
228506,2916.2849650402886
76748,2462.1980661313405
164746,3242.383996382258
23754,2927.417873534178
199311,3419.571348958471
234563,2829.44729786
190362,2610.8428379676375
111440,2976.1274689668835
99794,3318.9085644500483
55729,2746.685317771194
232122,3160.1428734563506
27497,3101.144933601701
219175,2584.158995745949
70931,2026.508710427911
22712,4562.621906822774
228861,2835.0324839914138
234004,2737.839673366425
175266,2796.7721534503403
180136,3380.354732571253
110689,2458.39680892679
192605,2304.8039379404813
78084,3139.3895958432367
158680,2632.5619706166417
237171,3438.3122943092044
228010,2797.666329130121
153667,3319.3662912790505
246035,3180.482973729187
97666,2939.2046592332467
69332,3208.8618548876143
154414,3230.6265043538965
30094,3673.2914141492624
53461,3575.508365964782
16631,3475.5135652801414
177904,3326.3575112069866
182844,2674.094526726811
13192,2804.9945835411504
171935,3953.140805801085
147109,2535.1502983421933
214479,2089.521800924347
103495,3195.2668929644256
246951,2743.1480204085856
65371,4078.4911811622096
97356,3052.370356282995
175520,3015.801828946346
218279,3265.2371685189023
144090,2576.534844506959
58212,2936.243223542417
191926,2374.6077529692293
20292,2849.63667577246
216113,2760.1368697452917
146915,2339.29443749214
251178,2561.609752673764
108024,3016.1971115774627
244614,2572.344036301535
236390,3475.5414647893203
16256,3254.505440426897
104421,2746.8433692008703
240839,3235.406121492779
108441,2597.6233991406853
78467,3491.430042620936
236861,2372.896597730534
116457,2916.9918602981274
191264,2799.1234236658265
121614,3932.213453682134
9263,2165.2287485967418
182004,2219.326078099848
24099,2759.10042950384
79676,2245.2576341189533
1551,3474.044461531589
153029,2527.757369322014
237609,3136.5608081472533
84847,3193.981074302468
91963,3387.797551926289
142752,3075.0593158649845
158689,3312.8669484721254
17333,3599.0055446088554
106727,2735.4860619492542
115154,2764.01146373707
121204,3203.2400766311343
132732,2520.8165786859936
62567,3774.0070313462397
70847,3606.485857902324
200590,3187.402932140482
210822,2579.2797131023335
220119,2438.7915638364775
67991,2732.714514681227
203414,2243.3461770058148
30772,2547.669744581188
16958,3122.704911376506
33563,2877.6195433606204
48447,2457.7898570653224
167090,2436.30312083383
152960,4033.1222307579897
177114,2502.5265913723224
198292,2651.18771212896
229907,2463.0303848770545
199343,3030.138941211385
207069,2500.8846054844917
42475,2468.4059365780518
177242,3588.8504939755217
42774,2754.8528211582
168593,2876.415922260081
118563,2364.6104989985733
174684,3893.81255933848
183733,2880.2355025492807
233856,4288.453657170785
15456,3236.225218105892
46883,3681.977938644653
224411,3502.0450937577034
5043,2918.4791751409443
205735,2580.9823796312194
225696,2691.5924393074015
31595,2629.8316228763833
217815,2951.464872918368
34001,2955.1028541891415
111176,2886.6354700422457
23868,3820.3791480956293
60344,3283.554617182901
140016,2994.8208041548655
170143,2425.103115140869
70710,3605.6278046953657
16092,3247.031989295948
4918,3354.9674327598996
130580,3653.5641955592555
166332,3106.6321119127897
59558,2932.3558664297375
91699,2868.32972505131
209199,3469.7971130204232
9255,2564.978638772607
57770,2129.029677675112
220334,2904.118925094842
6159,2561.0393579046495
163751,2251.646380530091
118841,2503.918736549635
29987,3143.0962988424612
88162,2712.4268426413314
235326,3655.1203708573635
227486,3229.6391517749335
5568,3517.2523654612446
244240,2959.353222569477
158221,2726.2777747218015
180052,3126.0951436580494
167146,2439.9810854791444
72508,2738.721289227678
164118,3169.528626131097
74526,2402.4157175940773
65675,2911.4402938130443
132568,3642.477475807212
4552,3128.612219959848
199759,2621.5852462433504
23850,2812.1379138223483
29154,3965.8150114762548
9527,2570.2132516390516
209122,2869.2817223811776
206435,2732.160681550148
224727,2806.3246335067
218331,3359.5423800107324
89586,3400.9650690239973
82479,2788.8605148268557
209884,2492.3905420169453
177859,2992.716167429342
30234,2734.6458692185893
60610,3906.6244834408553
250265,2282.516978604917
191135,2450.8260551572093
13902,2919.1189011592096
156737,2903.136108296275
50971,3790.942101130758
106568,2680.424923024422
140772,3704.995561190892
125909,1959.4426093974153
70605,2970.228255319811
58102,3011.352471977415
222631,2085.4565743898693
70386,3839.622361218896
181469,2796.8039121753936
76038,2371.3729421832554
98636,3480.8003655373627
246230,2770.644086915232
184430,3012.280102017007
56200,2840.2799505582366
108497,3916.1822525271773
175425,3238.7458791440686
218253,2945.627129596701
71274,3260.351081184882
13487,2283.692793350055
211094,3390.806154452816
22773,2387.196288559117
227579,3474.1938394463255
52105,3124.9974888906813
13970,2879.599086723702
36403,2814.8536627513995
